texto,label_true,intent_raw,conf,gap,intent_pred
Fiz uma compra de um casaco com vcs e não vestiu bem. Gostaria de trocar por uma calça fresquinha tamanho M.,troca_devolucao,tamanho_modelagem,0.4568771770642266,0.23561635141503945,outros
Acabei de comprar um conjunto. Se não servir posso trocar? Pelo seu cep deve ser perto da minha casa. O meu 04531-020,troca_devolucao,nao_entendi,0.44522279479211396,0.13063386440176983,outros
acabei de comprar um conjunto. se não servir posso trocar? pelo seu cep deve ser perto da minha casa. o meu 04531-020,troca_devolucao,saudacao,0.38405843918998883,0.01254681814219466,outros
estou tentando contato para devolução de mercadoria e ninguém me atende! nem por whatsapp e nem e-mail. comprei um vestido que quero devolver. como devo proceder? cristina hees 11 970499507,troca_devolucao,saudacao,0.6924529949074708,0.4632424017277572,saudacao
"olá meninas, tudo bem? comprei a saia preta da d aura em outubro, precisei trocar (foram rapidíssimos), mas só hoje eu soube que não levaram a sacola com a peça a ser trocada (ficou este tempo todo na minha portaria). como faço?",troca_devolucao,saudacao,0.6095841081533901,0.341443597966703,saudacao
Estou tentando contato para devolução de mercadoria e ninguém me atende! Nem por WhatsApp e nem e-mail. Comprei um vestido que quero devolver. Como devo proceder? Cristina Hees 11 970499507,troca_devolucao,saudacao,0.6064923875672341,0.2890724030468564,saudacao
"posso trocar, caso eu experimente e prefira uma maior?",troca_devolucao,tamanho_modelagem,0.6184952417004358,0.4200742623877346,tamanho_modelagem
fiz uma compra de um casaco com vcs e não vestiu bem. gostaria de trocar por uma calça fresquinha tamanho m.,troca_devolucao,tamanho_modelagem,0.6128278926556249,0.5134178634885256,tamanho_modelagem
"Posso trocar, caso eu experimente e prefira uma maior?",troca_devolucao,tamanho_modelagem,0.5917887716648439,0.40088782742051565,tamanho_modelagem
"caso não fique com, como funciona a troca?",troca_devolucao,troca_devolucao_politica,0.8796482666298039,0.8190940123042479,troca_devolucao_politica
"Caso não fique com, como funciona a troca?",troca_devolucao,troca_devolucao_politica,0.8707262773769394,0.8044751512912465,troca_devolucao_politica
Como proceder p troca?,troca_devolucao,troca_devolucao_politica,0.8331103110885462,0.6997195591976215,troca_devolucao_politica
como proceder p troca?,troca_devolucao,troca_devolucao_politica,0.7936713499004419,0.6246168868002758,troca_devolucao_politica
como é o processo da troca?,troca_devolucao,troca_devolucao_politica,0.7819036275970513,0.6273738918048753,troca_devolucao_politica
Como é o processo da troca?,troca_devolucao,troca_devolucao_politica,0.7602592268511948,0.5881363232667288,troca_devolucao_politica
"Sobre a troca da calça que comprei (quero trocar por um tamanho menor). Recebi um e-mail de vcs no dia 29/08/24 , respondi mas, dps disso não tive mais retorno",troca_devolucao,troca_devolucao_politica,0.6661563620665484,0.5090979467395069,troca_devolucao_politica
"sobre a troca da calça que comprei (quero trocar por um tamanho menor). recebi um e-mail de vcs no dia 29/08/24 , respondi mas, dps disso não tive mais retorno",troca_devolucao,troca_devolucao_politica,0.6242782138960076,0.45930604973333966,troca_devolucao_politica
